Tenth_Percentage,Twelfth_Percentage,JEE_Percentile,CUET_Score,Category,State,Family_Income,Gender,Gap_Year,CGPA,Backlogs,Extracurricular,Research_Paper,Internship,Desired_Branch,College_Tier,Admission_Chance
67.12,70.1,64.02,404.07,EWS,Telangana,6.37,Female,0,5.79,0,0,1,2,Biotech,Tier_2,0.5564
99.0,99.0,99.73,698.1,EWS,Gujarat,14.66,Male,0,10.0,1,1,0,0,CSE,Tier_3,0.7081
73.19,65.06,74.88,587.16,SC,Karnataka,13.51,Male,1,6.37,1,0,0,2,ECE,Tier_3,0.649
81.13,73.27,63.13,431.74,EWS,Uttar_Pradesh,2.38,Female,2,7.4,3,1,0,1,CSE,Tier_3,0.4799
82.09,71.44,77.26,589.18,General,Kerala,12.07,Female,2,6.69,2,1,1,3,ME,Tier_1,0.4434
60.08,74.5,64.08,489.18,General,Karnataka,2.93,Male,1,5.94,0,0,1,1,IT,Tier_3,0.5027
72.36,55.38,46.25,523.79,General,Delhi,4.56,Male,0,6.88,0,0,1,0,ECE,Tier_1,0.3165
83.74,88.9,68.73,670.32,OBC,Delhi,6.18,Male,0,9.57,0,1,0,1,Biotech,Tier_1,0.6478
69.95,65.95,46.36,391.69,General,Kerala,19.45,Male,0,4.76,0,0,0,1,EE,Tier_2,0.3775
80.43,75.73,79.55,800.0,OBC,Delhi,4.03,Female,1,7.5,0,1,0,3,Biotech,Tier_2,0.673
88.71,79.37,84.78,686.54,General,Telangana,9.31,Female,0,9.02,1,1,0,1,CE,Tier_1,0.5649
96.18,89.24,66.97,745.28,OBC,Uttar_Pradesh,2.05,Male,0,9.96,0,1,0,1,CE,Tier_2,0.7856
89.17,76.58,64.99,641.77,ST,Uttar_Pradesh,6.15,Male,0,8.5,0,0,1,0,Biotech,Tier_1,0.6069
84.31,87.48,90.76,703.28,SC,Tamil_Nadu,4.87,Male,0,8.55,1,1,1,2,Biotech,Tier_2,0.773
84.72,88.1,62.16,574.0,OBC,Tamil_Nadu,19.6,Male,0,6.73,0,1,1,0,EE,Tier_1,0.4996
77.18,66.16,49.0,428.05,General,Karnataka,3.92,Male,0,5.41,0,1,1,0,CSE,Tier_2,0.4384
87.18,86.37,67.97,604.91,General,Rajasthan,2.05,Female,0,6.01,0,1,0,0,CSE,Tier_2,0.5446
91.96,81.52,72.18,667.91,OBC,Rajasthan,5.06,Male,0,7.41,0,0,1,0,CSE,Tier_1,0.548
79.79,76.26,96.46,647.25,General,Uttar_Pradesh,4.37,Female,1,8.15,1,1,0,0,CSE,Tier_1,0.5054
99.0,99.0,65.22,736.2,SC,Tamil_Nadu,8.7,Female,0,6.94,0,1,0,0,CE,Tier_2,0.7482
74.48,66.74,76.14,611.93,EWS,West_Bengal,20.61,Male,0,7.96,0,1,0,0,ME,Tier_1,0.5285
92.82,92.39,59.51,550.51,General,Uttar_Pradesh,5.48,Male,0,7.08,1,0,1,2,EE,Tier_1,0.4498
93.95,89.42,78.57,558.81,General,Gujarat,9.61,Male,0,7.15,0,0,0,1,Chemical,Tier_2,0.6117
90.4,81.73,63.27,647.33,General,Maharashtra,6.63,Female,1,8.28,3,0,1,0,ECE,Tier_3,0.5479
83.62,81.47,69.97,532.12,ST,Telangana,10.72,Male,0,6.42,0,1,1,3,Chemical,Tier_1,0.6308
70.49,71.33,99.45,632.53,General,Uttar_Pradesh,3.29,Female,1,9.43,0,1,1,0,Chemical,Tier_1,0.5956
44.09,41.6,29.99,368.0,SC,Uttar_Pradesh,7.06,Female,0,6.49,1,1,1,1,EE,Tier_3,0.5838
86.92,75.99,67.28,634.87,OBC,Tamil_Nadu,15.3,Male,1,6.81,0,0,0,0,IT,Tier_2,0.523
77.68,66.01,71.36,681.8,OBC,Uttar_Pradesh,3.91,Male,0,8.91,0,1,0,1,Biotech,Tier_2,0.6966
88.76,79.92,99.99,663.41,SC,Delhi,6.26,Male,0,7.14,1,1,0,2,ME,Tier_1,0.6155
82.76,88.69,68.66,667.27,General,Uttar_Pradesh,6.8,Female,0,8.65,1,0,1,1,ME,Tier_1,0.5832
84.16,83.56,97.45,601.1,ST,Tamil_Nadu,2.19,Female,2,8.2,2,1,1,0,ME,Tier_2,0.6595
69.78,57.39,69.3,600.78,General,Karnataka,12.79,Female,0,5.89,0,1,1,0,ME,Tier_1,0.4647
90.64,81.26,94.49,589.9,SC,Delhi,4.55,Male,1,6.44,1,1,0,3,Biotech,Tier_3,0.778
86.59,82.48,81.49,763.04,EWS,Telangana,6.92,Female,0,7.26,0,1,0,1,CSE,Tier_2,0.5899
70.95,75.61,72.58,488.1,General,Telangana,11.74,Female,1,7.9,0,1,0,2,ECE,Tier_3,0.575
68.09,62.46,30.43,407.55,OBC,Tamil_Nadu,12.73,Female,1,6.16,0,0,3,0,Chemical,Tier_1,0.3523
84.23,69.06,52.79,613.12,OBC,Delhi,2.78,Male,0,7.54,0,1,0,0,IT,Tier_3,0.7495
87.56,80.84,84.94,527.86,General,Tamil_Nadu,10.01,Male,0,7.33,1,1,1,0,ECE,Tier_1,0.5618
79.34,80.09,86.19,584.58,OBC,Telangana,15.79,Male,0,5.38,0,0,0,0,EE,Tier_1,0.4916
90.29,85.08,99.99,670.81,General,Gujarat,4.25,Female,1,8.3,2,0,0,1,CSE,Tier_1,0.4905
73.71,64.52,60.36,659.27,SC,Gujarat,13.57,Female,0,9.42,0,1,0,0,CE,Tier_2,0.7246
92.37,98.7,89.94,662.23,OBC,Rajasthan,10.0,Male,2,8.87,0,1,0,0,Chemical,Tier_2,0.7016
59.52,60.87,36.96,412.52,OBC,Rajasthan,10.67,Female,0,5.92,0,0,0,1,CE,Tier_3,0.4367
59.89,63.47,45.94,424.24,SC,Maharashtra,14.37,Female,0,5.73,0,0,0,1,Chemical,Tier_3,0.6236
90.89,78.32,66.85,596.21,SC,Karnataka,3.55,Male,0,6.53,1,0,0,0,CSE,Tier_1,0.4637
86.86,89.66,77.94,573.53,General,Gujarat,3.39,Male,0,6.35,0,1,0,4,CE,Tier_2,0.6743
48.35,58.42,44.34,538.86,General,Delhi,18.29,Male,0,8.72,0,0,1,0,EE,Tier_2,0.4519
90.18,85.64,78.2,535.4,General,Maharashtra,5.65,Female,0,7.72,0,0,0,0,CSE,Tier_3,0.5958
87.61,72.11,88.31,715.15,ST,Gujarat,2.27,Male,0,8.59,0,1,0,0,Chemical,Tier_2,0.7692
82.03,86.17,98.54,628.4,OBC,Gujarat,6.4,Female,0,8.87,0,1,0,2,ECE,Tier_3,0.8242
79.55,81.74,90.16,638.83,General,Delhi,6.69,Male,0,8.06,0,1,1,0,Chemical,Tier_3,0.7485
71.24,77.98,83.9,522.81,OBC,Uttar_Pradesh,8.88,Male,1,6.83,1,0,0,0,ECE,Tier_3,0.5537
54.48,58.43,43.75,429.8,OBC,Maharashtra,5.37,Male,0,6.5,0,1,0,3,Biotech,Tier_3,0.6961
89.05,81.74,76.18,585.41,OBC,Maharashtra,29.33,Male,0,7.12,2,1,1,0,Chemical,Tier_1,0.5748
68.98,66.83,60.29,459.89,OBC,Delhi,3.57,Female,1,6.94,1,0,2,3,Chemical,Tier_3,0.676
76.19,91.57,49.78,547.37,General,Rajasthan,1.55,Female,0,6.07,2,0,0,2,EE,Tier_2,0.5041
75.3,68.37,78.7,580.48,General,Karnataka,2.26,Female,0,7.32,1,0,1,0,ME,Tier_1,0.4665
86.62,71.14,61.85,448.99,SC,Gujarat,4.05,Female,1,7.38,0,0,0,2,ME,Tier_3,0.719
63.31,61.33,54.78,625.73,SC,Maharashtra,10.69,Male,0,7.92,0,0,0,0,CE,Tier_2,0.6069
77.06,69.68,61.99,528.5,SC,Maharashtra,6.19,Male,0,5.37,1,1,0,2,ECE,Tier_3,0.6476
74.95,82.54,75.43,660.67,General,Karnataka,9.63,Female,0,10.0,0,0,0,1,ECE,Tier_2,0.6166
89.85,72.05,68.02,557.03,EWS,Rajasthan,4.26,Female,0,7.02,0,1,0,1,ME,Tier_1,0.5374
87.04,76.44,64.6,687.73,General,Kerala,10.13,Male,0,7.61,0,1,0,0,CE,Tier_2,0.5977
70.38,70.79,54.77,427.39,SC,Karnataka,2.05,Female,0,6.98,0,1,0,0,IT,Tier_1,0.3934
78.11,84.83,40.74,547.67,SC,Uttar_Pradesh,8.27,Female,0,8.09,1,0,2,2,IT,Tier_1,0.5326
83.33,84.04,47.75,638.98,General,Maharashtra,11.74,Female,0,8.47,0,1,0,1,EE,Tier_3,0.6975
80.85,89.55,98.39,572.03,General,Maharashtra,3.48,Male,0,8.9,0,1,1,0,EE,Tier_1,0.5789
62.96,66.84,64.04,465.72,SC,Maharashtra,27.9,Male,0,8.93,2,0,1,1,Chemical,Tier_2,0.5479
78.93,73.62,60.08,619.01,OBC,Maharashtra,1.62,Female,0,8.14,1,0,0,1,CSE,Tier_2,0.4903
82.43,84.54,87.49,698.3,EWS,Telangana,12.73,Male,0,7.4,0,1,0,2,CE,Tier_2,0.6947
63.67,53.63,59.06,470.5,SC,West_Bengal,14.17,Male,0,6.73,2,1,1,4,CSE,Tier_2,0.494
83.67,64.89,77.96,627.17,EWS,Telangana,3.64,Female,0,7.73,0,0,0,1,CSE,Tier_1,0.4727
81.08,84.56,65.42,636.51,OBC,Gujarat,9.36,Male,2,9.06,0,0,0,1,ME,Tier_1,0.5758
86.92,82.53,99.99,408.99,OBC,Rajasthan,3.65,Male,0,9.21,1,1,0,0,ECE,Tier_2,0.5947
67.43,74.91,68.95,633.03,EWS,Karnataka,9.18,Male,1,8.1,0,1,1,0,IT,Tier_1,0.4786
90.21,76.33,86.03,570.75,ST,Maharashtra,6.07,Male,0,4.94,1,1,0,1,IT,Tier_1,0.5399
82.73,88.19,80.39,546.39,General,Maharashtra,7.26,Male,0,5.3,0,0,0,0,IT,Tier_1,0.4238
68.04,72.99,33.08,512.83,OBC,Maharashtra,4.54,Female,0,6.83,0,0,0,0,CE,Tier_2,0.4888
86.99,80.64,69.24,619.47,General,Delhi,4.56,Male,1,7.66,1,1,1,1,CSE,Tier_2,0.5537
54.87,60.07,62.56,378.16,EWS,Maharashtra,3.91,Male,0,6.56,1,0,0,0,CSE,Tier_2,0.3829
80.39,79.05,79.01,759.66,SC,West_Bengal,12.13,Male,0,9.13,0,0,2,0,CSE,Tier_3,0.7337
92.98,78.23,99.99,381.53,OBC,Karnataka,27.55,Male,2,8.8,0,0,0,1,ECE,Tier_3,0.6886
97.59,85.23,70.95,531.48,EWS,Uttar_Pradesh,44.85,Male,0,8.04,0,1,0,0,ME,Tier_2,0.6079
82.6,80.47,81.81,489.52,General,Tamil_Nadu,15.34,Male,0,5.7,1,1,0,0,ECE,Tier_1,0.4627
92.35,81.24,88.72,528.55,OBC,Karnataka,7.23,Female,0,6.51,0,1,0,1,CSE,Tier_2,0.5812
76.79,61.99,87.93,767.5,OBC,Maharashtra,16.12,Female,0,8.33,1,0,0,0,CSE,Tier_3,0.6885
58.12,63.04,60.69,323.25,General,Uttar_Pradesh,9.62,Male,0,6.96,0,1,0,0,CSE,Tier_2,0.41
67.55,73.97,56.53,616.61,General,Telangana,5.52,Male,0,5.62,1,1,1,2,CSE,Tier_3,0.5777
85.62,88.48,26.92,438.57,OBC,Rajasthan,35.23,Female,0,7.25,0,1,0,2,CSE,Tier_1,0.4596
82.37,81.92,83.43,506.76,General,Kerala,15.91,Female,0,6.07,0,0,1,0,CSE,Tier_2,0.5599
90.61,89.97,84.35,445.69,EWS,Karnataka,4.02,Male,0,5.15,1,0,0,0,ME,Tier_2,0.5607
61.23,70.76,55.85,376.11,General,Gujarat,15.75,Female,0,5.17,0,0,0,0,EE,Tier_1,0.2987
83.04,78.77,73.67,520.47,General,Rajasthan,11.57,Male,1,8.89,0,0,0,0,ME,Tier_1,0.5104
68.98,51.34,74.42,503.67,General,Kerala,3.45,Female,0,8.3,0,0,0,0,ECE,Tier_1,0.44
73.64,80.83,63.29,565.97,OBC,Karnataka,7.76,Female,0,6.12,0,1,0,2,CE,Tier_1,0.575
42.93,42.91,76.49,522.64,SC,Gujarat,6.98,Female,1,4.95,0,1,0,0,EE,Tier_3,0.5722
84.99,70.45,51.54,519.74,EWS,Uttar_Pradesh,1.0,Male,2,7.91,2,1,0,0,EE,Tier_1,0.4322
83.01,69.28,80.15,607.25,General,Tamil_Nadu,2.37,Male,1,7.59,2,0,0,0,ECE,Tier_1,0.4036
67.06,86.82,85.04,669.47,General,Tamil_Nadu,17.53,Male,0,9.0,0,1,0,0,Biotech,Tier_2,0.5889
74.52,75.69,54.29,518.35,General,Tamil_Nadu,4.13,Female,2,7.65,1,0,1,2,CSE,Tier_2,0.4421
61.82,54.94,58.62,457.56,OBC,Telangana,11.77,Male,0,6.98,0,1,0,1,Biotech,Tier_1,0.4313
80.34,70.77,60.59,618.57,General,Kerala,20.29,Male,0,6.29,1,0,0,1,EE,Tier_3,0.5363
88.68,82.07,73.98,549.44,General,West_Bengal,1.41,Male,0,7.93,0,0,0,0,ECE,Tier_1,0.4771
87.5,85.59,87.11,701.8,SC,Delhi,26.77,Male,0,10.0,1,1,0,0,CSE,Tier_1,0.6502
81.48,79.27,73.74,713.18,SC,Tamil_Nadu,6.43,Female,0,8.21,0,0,0,2,CSE,Tier_2,0.6509
73.2,63.81,99.99,343.51,General,Karnataka,10.06,Female,2,7.17,0,0,0,1,EE,Tier_2,0.552
95.95,89.7,70.84,645.01,OBC,West_Bengal,34.8,Male,1,7.69,0,1,1,1,Biotech,Tier_2,0.6874
63.05,59.24,38.06,555.92,SC,Maharashtra,15.97,Male,0,5.89,0,1,0,1,Chemical,Tier_2,0.527
83.53,86.85,63.37,625.8,General,West_Bengal,6.41,Female,0,6.57,0,1,0,1,Biotech,Tier_3,0.7072
99.0,89.75,88.64,612.15,OBC,Tamil_Nadu,4.82,Male,1,7.42,0,1,0,0,ECE,Tier_2,0.6629
71.19,63.76,48.25,529.83,General,Delhi,5.16,Male,0,4.79,1,0,1,1,ECE,Tier_2,0.3464
79.71,81.31,80.82,466.29,OBC,Maharashtra,4.7,Male,0,5.56,1,1,0,0,IT,Tier_3,0.5374
89.2,85.51,88.04,544.08,OBC,Maharashtra,20.28,Male,0,5.1,0,1,2,0,ECE,Tier_3,0.785
64.24,61.17,74.98,573.67,SC,Telangana,11.38,Male,1,7.13,2,1,0,1,ECE,Tier_1,0.4718
93.3,91.15,47.72,676.65,OBC,Uttar_Pradesh,8.74,Female,0,8.2,0,1,0,2,ECE,Tier_2,0.651
90.05,88.07,61.89,469.88,SC,Uttar_Pradesh,6.2,Female,1,7.68,1,0,1,1,ME,Tier_1,0.5857
99.0,98.91,83.69,800.0,General,Maharashtra,13.23,Female,0,7.86,1,1,1,1,IT,Tier_1,0.5858
81.5,82.73,61.75,783.69,OBC,Gujarat,1.64,Female,0,8.99,0,1,0,2,CSE,Tier_2,0.6509
68.36,66.14,69.77,549.74,EWS,Delhi,32.79,Male,0,9.35,0,0,0,0,CSE,Tier_1,0.4619
94.43,72.58,93.98,658.31,OBC,Karnataka,5.96,Female,0,9.78,0,0,0,4,CSE,Tier_2,0.7186
82.14,78.99,88.79,665.03,OBC,West_Bengal,3.45,Female,2,8.28,0,1,2,1,EE,Tier_2,0.6852
79.54,78.41,75.55,724.14,SC,Maharashtra,18.49,Male,0,7.35,0,1,0,0,ECE,Tier_3,0.7557
86.94,81.27,60.07,673.76,EWS,Gujarat,18.15,Male,0,7.27,0,1,1,1,ME,Tier_3,0.7473
87.85,57.41,77.17,764.34,OBC,Gujarat,6.96,Female,0,8.2,0,1,0,2,ME,Tier_3,0.7734
94.74,91.75,75.76,500.99,OBC,Uttar_Pradesh,21.37,Female,0,7.75,0,0,0,0,CSE,Tier_3,0.6473
78.71,67.8,72.5,564.7,ST,Karnataka,16.48,Male,0,7.14,0,1,0,2,IT,Tier_1,0.5591
78.24,80.25,91.19,492.7,EWS,Delhi,10.01,Male,0,7.86,1,1,2,1,CSE,Tier_1,0.6455
83.76,92.23,83.76,517.69,ST,Rajasthan,1.99,Male,0,6.43,1,1,1,0,EE,Tier_3,0.7393
82.79,75.93,70.95,730.08,General,Karnataka,8.18,Female,2,4.97,0,1,0,1,IT,Tier_3,0.4619
51.55,59.6,63.93,496.41,SC,Gujarat,7.44,Male,0,5.9,0,0,1,0,ECE,Tier_2,0.5088
99.0,89.56,74.4,722.16,General,Rajasthan,6.06,Male,0,9.5,0,1,0,0,EE,Tier_2,0.6125
53.54,61.68,81.83,561.41,OBC,Karnataka,5.49,Male,0,8.47,0,1,0,1,CSE,Tier_2,0.5652
85.59,80.74,56.06,588.65,OBC,Delhi,13.48,Female,0,8.26,0,1,1,0,CE,Tier_3,0.7011
52.79,52.81,43.56,348.7,General,Karnataka,2.73,Male,0,5.53,0,0,1,0,EE,Tier_3,0.3679
87.56,74.05,93.28,534.25,SC,Karnataka,19.21,Male,1,6.84,0,0,0,0,CSE,Tier_1,0.5847
76.75,86.45,56.72,469.96,General,Kerala,7.1,Female,0,8.64,0,1,2,3,EE,Tier_2,0.6423
81.89,80.83,54.94,374.82,ST,West_Bengal,3.77,Male,2,6.56,0,1,0,1,CSE,Tier_1,0.4733
75.45,79.46,56.82,500.42,OBC,West_Bengal,5.86,Male,0,7.0,0,0,0,0,CSE,Tier_2,0.4527
77.37,77.35,91.11,578.02,General,Karnataka,8.66,Male,0,9.06,1,0,0,1,ECE,Tier_2,0.5821
63.79,72.46,12.87,342.82,OBC,Karnataka,23.43,Female,0,6.16,1,1,0,0,CSE,Tier_2,0.3543
99.0,82.13,82.58,625.6,SC,Tamil_Nadu,13.04,Male,0,7.69,0,1,0,0,CSE,Tier_1,0.5465
61.12,63.45,53.49,549.12,OBC,Kerala,19.01,Male,0,8.12,0,1,0,0,ECE,Tier_1,0.5648
41.58,53.15,54.92,538.2,SC,West_Bengal,7.02,Male,0,6.71,0,0,0,2,IT,Tier_3,0.6208
91.21,94.19,84.23,600.34,ST,Delhi,6.24,Female,0,8.67,0,0,0,2,Chemical,Tier_1,0.6884
72.79,92.34,83.01,483.58,General,Kerala,32.64,Male,0,8.79,2,1,1,2,Biotech,Tier_1,0.5238
71.2,73.1,66.57,587.08,General,Delhi,6.62,Male,0,4.57,1,0,0,1,Biotech,Tier_2,0.4635
51.47,50.74,63.02,446.15,General,West_Bengal,4.77,Female,0,6.45,0,1,0,0,EE,Tier_2,0.346
91.21,74.28,96.7,717.82,General,Telangana,4.39,Female,0,7.02,0,0,0,0,EE,Tier_3,0.695
73.88,64.48,78.71,720.36,OBC,West_Bengal,9.35,Female,2,7.62,0,1,0,1,ECE,Tier_2,0.657
83.96,72.58,67.52,771.11,General,Telangana,3.1,Male,1,7.64,0,1,1,1,Chemical,Tier_2,0.567
94.68,63.07,89.33,631.38,OBC,Gujarat,8.55,Female,1,7.46,0,1,0,1,ECE,Tier_2,0.615
81.84,71.88,80.25,695.53,OBC,Maharashtra,8.42,Male,2,7.68,0,1,0,0,IT,Tier_1,0.4582
89.08,88.09,61.25,544.61,OBC,West_Bengal,11.86,Female,0,8.23,0,0,0,2,IT,Tier_1,0.5612
78.49,75.55,65.42,690.66,EWS,Rajasthan,1.82,Male,0,7.1,1,0,1,1,Biotech,Tier_3,0.6833
70.67,67.4,57.31,530.02,SC,Karnataka,1.49,Male,0,6.96,0,0,1,2,CSE,Tier_2,0.5424
85.08,66.58,75.35,683.76,General,Telangana,5.21,Male,0,7.91,1,1,1,1,ECE,Tier_2,0.5922
68.22,76.16,43.86,523.62,OBC,Gujarat,6.61,Male,1,6.36,0,0,0,2,ME,Tier_1,0.4404
81.33,81.02,59.06,437.6,General,Karnataka,3.02,Male,0,7.35,0,1,1,1,IT,Tier_1,0.3999
77.03,73.81,79.56,404.92,OBC,Delhi,2.47,Female,0,5.88,0,0,0,0,IT,Tier_1,0.3664
68.62,50.41,69.74,603.56,OBC,Delhi,10.44,Male,0,8.92,0,1,0,1,CSE,Tier_2,0.5518
66.47,62.6,75.58,502.11,EWS,Delhi,5.76,Female,0,6.6,2,1,1,1,Chemical,Tier_2,0.4945
74.24,75.44,77.69,764.64,General,Uttar_Pradesh,14.11,Male,0,7.28,0,1,1,1,ME,Tier_1,0.5751
69.47,68.4,37.98,373.89,General,West_Bengal,2.46,Male,0,6.89,0,0,2,0,Chemical,Tier_3,0.4942
78.51,76.49,66.84,637.33,General,Maharashtra,6.78,Male,0,6.9,2,1,0,1,Chemical,Tier_1,0.4585
80.97,82.17,58.38,580.16,OBC,Uttar_Pradesh,28.16,Male,0,8.95,1,1,1,3,Chemical,Tier_2,0.6722
83.72,79.84,92.75,632.26,EWS,Delhi,5.82,Female,0,9.03,2,1,1,3,IT,Tier_1,0.6202
84.5,84.35,69.06,559.58,OBC,Telangana,4.63,Male,1,7.57,0,0,0,0,IT,Tier_3,0.612
62.76,57.19,66.46,415.82,OBC,Telangana,15.33,Male,0,7.36,1,1,0,1,ME,Tier_3,0.5239
96.95,78.09,99.99,660.11,General,Maharashtra,19.59,Male,0,8.1,0,1,0,2,CE,Tier_3,0.7793
94.27,89.81,46.57,544.14,OBC,Delhi,4.45,Male,0,6.35,0,1,0,0,ME,Tier_3,0.6648
72.31,76.08,47.27,331.36,General,Kerala,4.71,Male,1,7.34,0,0,0,0,ME,Tier_3,0.5472
84.39,83.22,57.31,574.63,General,Karnataka,14.77,Female,0,5.77,1,1,0,0,CSE,Tier_2,0.49
99.0,90.35,99.99,693.91,SC,Gujarat,9.39,Male,0,4.64,0,0,1,1,ECE,Tier_3,0.8331
85.03,76.93,69.52,488.72,General,Maharashtra,9.56,Female,0,8.41,0,1,0,1,CSE,Tier_3,0.6317
64.92,67.13,39.65,527.84,General,Karnataka,8.93,Male,1,7.19,0,1,0,0,EE,Tier_2,0.4734
82.78,80.98,99.99,737.64,General,West_Bengal,7.1,Male,0,8.42,0,1,0,1,ME,Tier_1,0.7126
53.58,61.02,37.35,520.15,General,Tamil_Nadu,16.48,Male,2,7.5,0,0,1,0,CSE,Tier_3,0.4636
89.7,99.0,59.55,683.31,OBC,Gujarat,22.44,Male,0,8.13,1,0,0,1,IT,Tier_1,0.5119
93.56,78.13,66.63,512.79,General,Kerala,3.24,Male,0,7.78,0,0,0,1,Chemical,Tier_1,0.5156
77.06,99.0,84.42,696.62,SC,Uttar_Pradesh,15.02,Male,0,8.86,0,1,1,2,CSE,Tier_2,0.687
50.72,45.45,43.22,438.33,OBC,Tamil_Nadu,7.13,Female,0,5.07,0,0,0,2,Chemical,Tier_3,0.4882
87.52,84.35,66.74,567.71,OBC,Rajasthan,2.64,Male,0,7.65,1,1,0,1,CSE,Tier_1,0.3883
67.97,58.02,45.18,426.0,General,Rajasthan,3.53,Male,0,6.61,0,0,0,1,EE,Tier_1,0.3377
85.63,82.39,80.11,662.37,SC,Maharashtra,5.33,Male,1,8.22,1,1,2,0,Chemical,Tier_2,0.6694
72.88,78.87,81.77,642.32,OBC,Tamil_Nadu,17.23,Female,2,6.56,0,0,0,1,CSE,Tier_2,0.4591
71.92,70.61,79.63,569.79,SC,Uttar_Pradesh,3.23,Male,1,7.13,0,1,1,0,Biotech,Tier_3,0.744
82.15,85.29,75.07,725.01,OBC,Karnataka,1.75,Male,0,7.01,0,1,0,1,IT,Tier_1,0.5231
66.96,63.48,54.43,495.68,ST,Rajasthan,5.98,Male,0,5.88,3,1,1,0,Biotech,Tier_2,0.4661
84.65,62.85,84.7,595.63,OBC,Telangana,5.04,Female,0,9.36,1,1,0,0,CSE,Tier_2,0.605
84.2,83.96,99.99,701.04,ST,Gujarat,17.4,Female,1,7.39,0,0,1,0,CSE,Tier_2,0.605
76.83,74.03,60.16,538.67,OBC,West_Bengal,9.08,Male,1,7.93,0,1,0,0,EE,Tier_1,0.5047
68.78,64.31,78.33,515.68,EWS,Gujarat,13.07,Male,0,5.39,1,1,0,0,ME,Tier_2,0.5094
75.42,69.51,48.36,438.23,ST,Delhi,5.39,Female,0,8.95,0,0,0,0,IT,Tier_2,0.5373
79.81,79.12,42.84,416.59,General,Maharashtra,2.79,Female,0,6.34,0,1,0,0,ME,Tier_2,0.4344
56.12,52.76,18.82,485.4,SC,Uttar_Pradesh,21.11,Male,0,4.82,0,0,0,1,CSE,Tier_3,0.4875
72.53,73.77,93.37,647.44,General,Tamil_Nadu,4.61,Male,1,7.49,0,1,0,1,ME,Tier_1,0.5499
82.48,87.24,99.99,645.93,EWS,Telangana,12.4,Male,2,7.15,0,0,0,1,EE,Tier_2,0.6186
74.45,88.59,57.42,507.37,General,Gujarat,5.5,Male,0,7.49,0,1,0,1,ECE,Tier_2,0.5248
85.42,91.03,73.07,601.79,OBC,Karnataka,12.5,Male,0,6.2,0,0,1,0,ME,Tier_1,0.4799
70.08,70.35,28.91,511.19,General,Maharashtra,9.41,Male,0,7.67,0,1,0,3,CE,Tier_2,0.5248
71.83,72.34,70.78,485.3,ST,Karnataka,8.19,Male,1,7.69,0,1,0,1,EE,Tier_3,0.7095
65.47,62.63,58.58,425.18,EWS,Karnataka,10.28,Female,0,6.61,0,0,0,0,CSE,Tier_2,0.4127
70.04,65.3,42.36,484.7,OBC,West_Bengal,6.09,Male,0,5.45,0,1,0,1,ECE,Tier_1,0.3653
88.93,89.23,66.88,511.98,General,Telangana,1.89,Male,0,6.19,0,0,2,4,EE,Tier_1,0.5331
74.97,70.02,50.99,495.59,SC,Delhi,9.31,Female,1,7.52,0,0,1,1,ECE,Tier_2,0.5765
68.68,71.01,79.71,593.45,General,Gujarat,18.47,Male,0,6.22,0,1,1,0,IT,Tier_1,0.4821
73.55,63.78,64.02,567.03,EWS,Rajasthan,7.13,Male,0,6.9,0,1,0,1,ECE,Tier_2,0.5902
67.1,77.93,65.8,414.7,General,Karnataka,5.75,Male,0,7.88,0,0,1,0,IT,Tier_2,0.5073
99.0,86.72,77.01,800.0,OBC,Maharashtra,9.11,Male,0,8.47,1,1,0,3,CSE,Tier_1,0.5844
60.22,70.86,19.32,603.78,General,Maharashtra,16.17,Male,0,6.61,0,1,2,1,ME,Tier_3,0.5864
99.0,83.67,98.78,667.52,EWS,West_Bengal,5.9,Male,0,8.68,3,1,0,2,CSE,Tier_2,0.6338
71.46,63.97,78.37,572.4,OBC,Gujarat,2.24,Male,1,6.77,0,1,1,2,ME,Tier_2,0.6142
85.63,90.57,60.89,629.65,EWS,West_Bengal,8.38,Male,0,7.22,1,1,0,0,EE,Tier_3,0.5669
78.02,69.6,81.37,602.95,General,Gujarat,9.89,Female,0,8.23,0,0,0,1,CE,Tier_2,0.5757
85.64,67.4,92.57,694.06,OBC,Uttar_Pradesh,8.49,Male,1,9.08,0,1,0,1,CSE,Tier_1,0.6539
66.86,58.48,63.37,438.43,General,Delhi,4.97,Male,0,7.07,0,1,0,3,Biotech,Tier_1,0.4912
73.23,78.11,85.98,586.84,SC,Maharashtra,9.66,Female,0,8.25,0,1,0,1,CSE,Tier_3,0.7363
80.24,82.25,80.7,690.46,General,Gujarat,6.14,Male,0,7.64,0,0,0,3,IT,Tier_1,0.4975
76.99,67.79,60.89,655.36,OBC,Tamil_Nadu,5.21,Male,0,5.8,0,1,0,0,IT,Tier_2,0.5349
78.96,70.22,72.22,548.4,SC,Telangana,5.88,Male,0,8.21,1,0,0,0,Chemical,Tier_3,0.7403
45.19,57.02,38.69,553.02,General,Karnataka,8.49,Male,1,5.69,0,0,0,2,Chemical,Tier_2,0.4227
87.46,91.75,68.4,653.75,SC,Karnataka,9.25,Female,0,7.41,1,0,0,1,CSE,Tier_3,0.6274
81.41,76.44,97.28,785.08,ST,West_Bengal,4.9,Female,2,8.58,0,1,0,1,Biotech,Tier_1,0.6382
86.72,85.14,92.74,625.31,OBC,Uttar_Pradesh,8.66,Female,0,8.57,0,1,0,1,CSE,Tier_1,0.557
